label,review,clean_review
pos,"Enjoyable Read: Best SciFi book I've read in some time. I'm hoping that Mr. Reynolds comes up with some sequels.As for those who have problems with the science: maybe you would be happier reading a textbook. I'm sure I'm not qualified to declare that this book is SciFI, Hard SciFI or just a work of fiction, but I enjoyed it and recommend it to anyone willing to not grouse about the science.My only complaint is that it was not available on Kindle.",enjoyable read best scifi book ive read time im hoping mr reynolds comes sequelsas problems science maybe would happier reading textbook im sure im qualified declare book scifi hard scifi work fiction enjoyed recommend anyone willing grouse sciencemy complaint available kindle
pos,"Turn on to this radio book.: A wonderful pictorial book about transistor radios, 175 of them, not only photographed but put in the context of fifties and sixties design. The spread on 60-61 shows six radios mixed with close-up photos of chrome styling from fifties cars. I loved the chapter on design with its photos of grills and lettering, even a spread on 9-volt batteries.This is the kind of book that Chronicle do so well, interesting subjct, well designed and printed all for the general reader. If you collect these radios you will certainly want to have a copy but don't expect to get lots of technical detail or a price guide. For that have a look at 'Collector's Guide to Transistor Radios' by Marty and Sue Bunis, plenty of text about seven hundred models, some photos and that all-important identification and price information.",turn radio book wonderful pictorial book transistor radios photographed put context fifties sixties design spread shows six radios mixed closeup photos chrome styling fifties cars loved chapter design photos grills lettering even spread volt batteriesthis kind book chronicle well interesting subjct well designed printed general reader collect radios certainly want copy dont expect get lots technical detail price guide look collectors guide transistor radios marty sue bunis plenty text seven hundred models photos allimportant identification price information
neg,"The Album Cover Picture is incorrect: The album cover picture for this page is incorrect. See other offerings of ""Spanish Eyes"" by Paul McDermand for the correct image.The music is wonderful, however!!!!",album cover picture incorrect album cover picture page incorrect see offerings spanish eyes paul mcdermand correct imagethe music wonderful however
pos,"Amazing book on Life!: When Reich wrote this book in the early 50's He was supposed to have gone mad. After a first read of the book, you will find He was unusually lucid, much more than Nietzsche himself in the account of a Life ruling principle.Do not be afraid of any comment. Just enjoy reading it!",amazing book life reich wrote book early supposed gone mad first read book find unusually lucid much nietzsche account life ruling principledo afraid comment enjoy reading
pos,a must read book!!!: heavy to read!! still worth it to get to understand how institutions and the masses function over individual persons willing to change our paradigms!!,must read book heavy read still worth get understand institutions masses function individual persons willing change paradigms
neg,"translation: Even thou I enjoyed the art, the book wasn't in english. I wanted to read and understand about the art, to bad.",translation even thou enjoyed art book wasnt english wanted read understand art bad
neg,"Beware of the size of this book!: Beware of the size of this book!If you are expecting to receive a regular size art book, you will be extremely disappointed. The book measures 7.5 x 9 inch and is thinner than my pinky finger.However, if you are just interested in the content, there is a lot to look at and to read.",beware size book beware size bookif expecting receive regular size art book extremely disappointed book measures x inch thinner pinky fingerhowever interested content lot look read
pos,"My Dali Introduction: Dali is a great beginner's book to him. I love his art, but am not really a huge or knowledgeable art fan.Chock full of pictures and a little history it was a great buy. No I know what the names of his art is and can start looking for his prints.",dali introduction dali great beginners book love art really huge knowledgeable art fanchock full pictures little history great buy know names art start looking prints
pos,Dali is DA MAN: This book is awesome! Dali is no doubt one of the greatest artists of the 20th century! Smoked some bud too no doubt!! hehe,dali da man book awesome dali doubt one greatest artists th century smoked bud doubt hehe
neg,Art of Dali: I liked the book. The mix of explanations of the painting and his life was very descriptive. I learned a lot about his friends and famliy. The book just reminds me that in every genius there's a lunatic.,art dali liked book mix explanations painting life descriptive learned lot friends famliy book reminds every genius theres lunatic
pos,"Everything You Want From Dali and More: This book is the definitive look at Dali. I own a few other of his books but this one blows the out of the water. The only negative aspect about the book really comes down to my opinion. Some of my favorite paintings are fitted onto a page with 3 others making them a little difficult to see the extreme detail. While others get their own page but in my humble opinion didn't deserve it. While reading or just skimming through the paintings its awesome all the way through. The book is in chronological order so you can see his progress throughout his life. I would highly recommend this book to anyone, even if you don't like Dali's style, there is so much in here that you'll find something. I've spent dozens of hours looking through it, finding something new each time.",everything want dali book definitive look dali books one blows water negative aspect book really comes opinion favorite paintings fitted onto page others making little difficult see extreme detail others get page humble opinion didnt deserve reading skimming paintings awesome way book chronological order see progress throughout life would highly recommend book anyone even dont like dalis style much youll find something ive spent dozens hours looking finding something new time
pos,"excellent: in addition to providing many details about Dali's life, his relationship with Breton and the surrealists, his friendship with Picasso and so on, the book provides the reader with an excellent discussion/analysis/explanation of Dali's artistic/aesthetic choices and of his 'paranoiac-critical method'.This seems to be the definitive book on Dli's paintings.",excellent addition providing many details dalis life relationship breton surrealists friendship picasso book provides reader excellent discussionanalysisexplanation dalis artisticaesthetic choices paranoiaccritical methodthis seems definitive book dlis paintings
pos,"So far So good!: I have an office that is a decent size, on the smaller size- but has a very large window and thin walls so it is arctic cold at times. I purchased this heater based on the reviews and the remote control...the remote is great, as is the safety feature. I have only had it a couple of days, but so far I am very happy. I have the thermostat cranked up as high as it will go and the heater on the highest setting and its so quiet I can barely tell its running. My office heats up so quickly my coworkers have been stopping by to warm up!FYI: if the safety button on the back is not pushed in, your heater won't operate. I thought mine was broken until I found this out...",far good office decent size smaller size large window thin walls arctic cold times purchased heater based reviews remote controlthe remote great safety feature couple days far happy thermostat cranked high go heater highest setting quiet barely tell running office heats quickly coworkers stopping warm upfyi safety button back pushed heater wont operate thought mine broken found
pos,"This is a nice portable heater,for the office,or den..Is quiet,and good for spot heating.: This portable heater is good for use in your office, den or sleeping area..It is quiet and efficient,and is good for spot heating...please keep away from drapes or rugs,and small children,who might mistake this heater for a toy...Otherwise this is a good deal...Mine came with a remote to adjust setttings more easily...4 star rated...",nice portable heaterfor officeor denis quietand good spot heating portable heater good use office den sleeping areait quiet efficientand good spot heatingplease keep away drapes rugsand small childrenwho might mistake heater toyotherwise good dealmine came remote adjust setttings easily star rated
pos,"Fantastic thermostatic operation!: This is a fantastic seemingly small heater. But it is a mighty one!!!This heater comfortably warms my main basement room which is approx. 25 feet x 25 feet. I leave it on the medium setting and the thermostat works excellent: the heater does not stay on constantly. The heat temp rises to a nice warm, toasty level; shuts off and when it gets a little chilled, goes right back on. The best heater I have bought! I went thru 4 heaters last winter till I finally found this one that is still functioning!!!",fantastic thermostatic operation fantastic seemingly small heater mighty onethis heater comfortably warms main basement room approx feet x feet leave medium setting thermostat works excellent heater stay constantly heat temp rises nice warm toasty level shuts gets little chilled goes right back best heater bought went thru heaters last winter till finally found one still functioning
neg,"Jerry Bernstein..DeLonghi Safe Heat heater #DFH550R: ON/OFF button extremely hard to work, maybe broke. Numbers on temp dial very hard to read. Once you get it going, it works OK.",jerry bernsteindelonghi safe heat heater dfhr onoff button extremely hard work maybe broke numbers temp dial hard read get going works ok
neg,"extremely poor product / non-existent customer service: this DeLonghi DFH550R heater is an extremely poor product and the customer service is non-existent,doesn't have a physical address or phone number and never gives their names...buyer beware...read their absolutely ridiculous return policy before buying...if you open any package they won't take it back...if you write a truthful negative feedback, they'll be after you like "" ticks on a hound "" !!!",extremely poor product nonexistent customer service delonghi dfhr heater extremely poor product customer service nonexistentdoesnt physical address phone number never gives namesbuyer bewareread absolutely ridiculous return policy buyingif open package wont take backif write truthful negative feedback theyll like ticks hound
pos,Beautiful Hair: This makes dull hair look fresh. It's not too much- it's perfect. I highly recommend it for those days when your hair can look somewhat dull- like in between coloring.,beautiful hair makes dull hair look fresh much perfect highly recommend days hair look somewhat dull like coloring
neg,"Poor sound quality: The transfer to digital format from the analog source includes all of the tape hiss on this disc. The content is great, but the background noise is too much on my system. I'd look for another title from OP and pass on this one.",poor sound quality transfer digital format analog source includes tape hiss disc content great background noise much system id look another title op pass one
neg,"Complex controls don't come on after power outage: I bought this to keep the inside of my RV from freezing up during the week (we use it on weekends). After a power-outage of about 30 minutes, the unit failed to come back on so everything froze up. Since we are prone to brief outages, this was not acceptable. I replaced the Delonghi with a $20 space-heater and have not had another problem.",complex controls dont come power outage bought keep inside rv freezing week use weekends poweroutage minutes unit failed come back everything froze since prone brief outages acceptable replaced delonghi spaceheater another problem
neg,"Yes, just ok: I bought these at Target too. Yes, they are very big and take up a big space in the cupboard. The handles are terrible because there isn't really a handle on them. Yes, the rubber footing keeps them in place- when you can keep the rubber gasket to stay on. But if you want to hang on to the bowl like to mix up a pie crust, I have other bowls with a great big handle that's so much easier to grab and hand on to while working the dough. And if you want to use a hand mixer with 2 beaters in these bowls, forget it, they're too curved at the bottom. My other set of mixing bowls have a flatter bottom so I can use the hand mixer. There's just too much wrong with these bowls to get much use out of them.",yes ok bought target yes big take big space cupboard handles terrible isnt really handle yes rubber footing keeps place keep rubber gasket stay want hang bowl like mix pie crust bowls great big handle thats much easier grab hand working dough want use hand mixer beaters bowls forget theyre curved bottom set mixing bowls flatter bottom use hand mixer theres much wrong bowls get much use
pos,"White Plastic Kitchen Bowl Set is amazing!: I truly love cooking with these bowls. The surface makes clean-up easy and the depth allows for me to throw an unlimited amount of concoctions into it. These bowls and strong and sturdy so that they will last forever and take all the wear and tear of cooking and the dishwasher. Overall, I'm very impressed with this product.",white plastic kitchen bowl set amazing truly love cooking bowls surface makes cleanup easy depth allows throw unlimited amount concoctions bowls strong sturdy last forever take wear tear cooking dishwasher overall im impressed product
neg,"Stained after two uses: I bought these. After two uses (the first being a french vanilla cake, and the second fudge brownies), they stained from the brownie batter and will not come clean. I figured these would be better quality, since they ARE kitchen aid.",stained two uses bought two uses first french vanilla cake second fudge brownies stained brownie batter come clean figured would better quality since kitchen aid
neg,"TERRIBLE!!!!: I had these bowls on my wedding registry and my sister in law ordered them for me. The first time they came, they were all broken and cracked. We thought it was probably during shipping that it happened so we sent away for a replacement. The second set came, and two were in tact, the other one had a crack down the side. I just let it go and continued to use them...well....4 months later, they were stained, they ALL had cracks in them, down the sides, on the bottom (which means that anytime I put liquid in them they leak). They are practically falling apart after 4 months of use. KitchenAid can do better than this...I was very dissappointed!",terrible bowls wedding registry sister law ordered first time came broken cracked thought probably shipping happened sent away replacement second set came two tact one crack side let go continued use themwell months later stained cracks sides bottom means anytime put liquid leak practically falling apart months use kitchenaid better thisi dissappointed
neg,"Just ok...: I have had these for a little over a year now. The edges are starting to chip off, and they have been stained a little. They are ok, but not wonderful. I feel like for a Kitchen Aid product, they should be much better.",ok little year edges starting chip stained little ok wonderful feel like kitchen aid product much better
pos,"Compilation of ballads (with a great late night feel): This volume is a compilation of ballads taken from albums Joe Henderson recorded in the period 1992 to 1997. The music is supurb - Henderson almost whispers through his saxophone - and provides the perfect setting for a pleasant evening. Those who seek a late night CD look no further! Those who wish to explore Henderson's work of the nineties in more detail should consider buying (one of) the albums used for this compilation: ""Lush Life"", ""So Near, So Far"", ""Double Rainbow"", or ""Porgy & Bess"".",compilation ballads great late night feel volume compilation ballads taken albums joe henderson recorded period music supurb henderson almost whispers saxophone provides perfect setting pleasant evening seek late night cd look wish explore hendersons work nineties detail consider buying one albums used compilation lush life near far double rainbow porgy bess
neg,Poor Quality: Just bought this toy for my son's birthday. The tower is very top heavy and won't stand up. They give you adhesive strips to stick to your wall/window. If the box wasn't torn by my son this would definetly be returned.,poor quality bought toy sons birthday tower top heavy wont stand give adhesive strips stick wallwindow box wasnt torn son would definetly returned
neg,"Cool, but not durable: My little brother just got this for his birthday. It's cool, but will probably be broken in a few days. The pieces that stick to the wall fall off alot. No action figures come with it either. And the bottom half is made of cardboard too--not cool.",cool durable little brother got birthday cool probably broken days pieces stick wall fall alot action figures come either bottom half made cardboard toonot cool
neg,Frustrating: My son received this for his birthday and my normally laid back and quite handy husband was never so frustrated in his life putting a toy together. After the 3 or 4 hour labor of putting the thing together the toy would not work properly and my 3 year old son kept crying because he couldn't get the doors or elevators to work. Overall it was a terrible experience and we can't even get the thing back in the box to return it.,frustrating son received birthday normally laid back quite handy husband never frustrated life putting toy together hour labor putting thing together toy would work properly year old son kept crying couldnt get doors elevators work overall terrible experience cant even get thing back box return
neg,Falls apart very easily: I bought this for my 6 year old son and it is very unstable. It falls apart way to easily. We have to lean it up against the wall so he can play with it and it still falls down.,falls apart easily bought year old son unstable falls apart way easily lean wall play still falls
neg,DON'T WASTE YOUR MONEY: My son is a HUGE bat man fan. This was a must last christmas.. well we never could get it to stand up right and then bat man wouldnt slide down with out him pushing him the rest of the way. It came apart no matter how easy he was with it. And he lost interest less than a week of tring to make it work. He still wants a bat cave so we bought the older version (that has great reviews)instead this christmas so hopefully this one will be the one to make him happy and my pocket book.,dont waste money son huge bat man fan must last christmas well never could get stand right bat man wouldnt slide pushing rest way came apart matter easy lost interest less week tring make work still wants bat cave bought older version great reviewsinstead christmas hopefully one one make happy pocket book
neg,Don't waste your money!: This was a real disappointment. It is incredibly flimsy and poorly made. Will never hold up to its intended play.,dont waste money real disappointment incredibly flimsy poorly made never hold intended play
neg,Please Don't Buy this Toy: My son loves Batman and was looking forward to playing with this toy. My son is very bright and we could not figure out how to put this toy together properly. It kept falling apart and the directions were very confusing. Please do not waste your money. I wasted 45 dollars on a toy that I couldn't even put together!,please dont buy toy son loves batman looking forward playing toy son bright could figure put toy together properly kept falling apart directions confusing please waste money wasted dollars toy couldnt even put together
neg,"Might be OK if your child is older: My 3 yr old son wanted this batcave SO BADLY. We got it for him and it was pretty frustrating. The parts kept falling off and the elevator has NEVER worked. For 2 days straight he played with it, broke every piece off practically, and came crying to mommy to every few minutes. That was 6 months ago. He pretty much hasn't played with it since. Too bad because he's such a batman freak.Maybe he was just too young for it. If you're buying it for a younger child...beware!",might ok child older yr old son wanted batcave badly got pretty frustrating parts kept falling elevator never worked days straight played broke every piece practically came crying mommy every minutes months ago pretty much hasnt played since bad hes batman freakmaybe young youre buying younger childbeware
neg,"I've been had!: This is the only thing my son wanted for Christmas. I was hesitant because I thought it was a bit pricy. But I didn't want to disappoint my son so I bought it. True, the look on his face was worth the money the toy was not. It took a really long time to put the thing together and it has to lean up against a wall to stand. When he uses any of the supposedly ""cool"" features another piece falls off. My son has a long attention span and can play with a toy for a half an hour before moving on to something else. This toy frustrates him after just a few minutes.",ive thing son wanted christmas hesitant thought bit pricy didnt want disappoint son bought true look face worth money toy took really long time put thing together lean wall stand uses supposedly cool features another piece falls son long attention span play toy half hour moving something else toy frustrates minutes
neg,"What a waste!: This toy is a disaster. Who ever heard of a toy that you had to tape to the wall to balance. Every time it moves, it falls over or falls apart. This is the last time I will ever buy this type of toy. The worst part is the look of disappointment on my son's face the first time he tried to play with this. You people should be ashamed, it's like stealing our money at our children's expense!!!",waste toy disaster ever heard toy tape wall balance every time moves falls falls apart last time ever buy type toy worst part look disappointment sons face first time tried play people ashamed like stealing money childrens expense
neg,"worst toy ever: I bought this toy for my 4 year old for Christmas and all you have to do is touch it and the pieces fall off. Durability is not even a consideration for this toy. I have never wasted my money on a worse toy than this. I really wanted the other bat cave listed but it is out of production...scary thing is that this is what they replaced it with. Do yourself a favor, don't waste the money I did!!!!",worst toy ever bought toy year old christmas touch pieces fall durability even consideration toy never wasted money worse toy really wanted bat cave listed productionscary thing replaced favor dont waste money
neg,"This toy is not worth the money: I sure wish I would have read the reviews before I purchased this item! This is really the only toy my 6 yr old son asked for this Christmas! I couldn't believe how flimsy this toy is. There is no way he could even play with it. Everytime we tried to move it, it fell apart! I am very disappointed and do not recommend.",toy worth money sure wish would read reviews purchased item really toy yr old son asked christmas couldnt believe flimsy toy way could even play everytime tried move fell apart disappointed recommend
neg,"Fun if you can get it to stand up for any lenght of time: This again is Mattel proving to me that someone is not playing with the toys after they are made. Horrible construction, directions are a nightmare (no words at all and very hard to follow) and they put the flimsy paper piece on the bottom and the ""cave"" components on the top. This not only makes no sense (don't they know batman went down into the cave to get to the computers and all) but it makes the product very top heavy. They actually recommend you glue it to your walls. No toy should be sold that is 42 inches tall and have to be glued to the walls!! All they have to do at Mattel is hire someone with a young child or let a child play with a set and they would have seen it could have been switched around (heavy stuff on bottom) and it would work better. As my kid would say ""DUH""",fun get stand lenght time mattel proving someone playing toys made horrible construction directions nightmare words hard follow put flimsy paper piece bottom cave components top makes sense dont know batman went cave get computers makes product top heavy actually recommend glue walls toy sold inches tall glued walls mattel hire someone young child let child play set would seen could switched around heavy stuff bottom would work better kid would say duh
pos,Batcave a good buy!: My boys got this for their birthday and I put it together the night before. It is quite large and impressive and my boys' friends found it their most impressive present. One friend thought it was the neatest toy he had ever seen. My sons actaually spent more time playing with their Justice League Watch Tower but this toy was next most popular. They already had all the Batman and sidekicks action figures to go with it so it worked out perfect. My sons still play with it every day. Well worth the money.,batcave good buy boys got birthday put together night quite large impressive boys friends found impressive present one friend thought neatest toy ever seen sons actaually spent time playing justice league watch tower toy next popular already batman sidekicks action figures go worked perfect sons still play every day well worth money
neg,"Catastrophe Cave!: The advetising on the box caught my attention so I bought this playset for my son's birthday. It was a complete waste of money! The toy design is terrible! The batcave falls over when played with. The elevator doesn't function properly either. Because of all the malfunctions and collapes, my son lost interest within five minutes of play. If you want your child to have a Happy Birthday or Merry Christmas go with something other than this toy.",catastrophe cave advetising box caught attention bought playset sons birthday complete waste money toy design terrible batcave falls played elevator doesnt function properly either malfunctions collapes son lost interest within five minutes play want child happy birthday merry christmas go something toy
neg,"Great idea, poorly engineered: Where were the engineers for this toy, is what I'd like to know. What a great idea it is, but it just doesn't hold up to play. Now, I suppose if you're willing to bolt it into your basement wall, then it would hold up to some strong playtime. However, it is almost completely incapable of withstanding any play whatsoever without collapsing onto the floor. I highly recommend you read all the other reviews on this toy prior to purchase. Definitely needs to go back to the drawing board - ours went back to the store! What a disappointment!",great idea poorly engineered engineers toy id like know great idea doesnt hold play suppose youre willing bolt basement wall would hold strong playtime however almost completely incapable withstanding play whatsoever without collapsing onto floor highly recommend read reviews toy prior purchase definitely needs go back drawing board went back store disappointment
neg,DO NOT BOTHER: This is toy so frustrating. Very hard to put together and even harder to get the working parts to work without the entire thing falling apart! My son loves batman and this was a gift from his Grammy so he is using it but I had to mount is to a special board to keep from falling into pieces and then tape it together! By next week it will find the dumpster. Waste of time and money and worse yet truly frustrating for my 5 year old..,bother toy frustrating hard put together even harder get working parts work without entire thing falling apart son loves batman gift grammy using mount special board keep falling pieces tape together next week find dumpster waste time money worse yet truly frustrating year old
pos,"Imagination at its BEST!: Yes, this item may be a little tippy. But find a way to attach it temporarily to a wall and it stays just fine. My son plays with this all the time! It is great! He pretends with his Batman, Superman, Spiderman toys and uses his imagination to capture the bad guys! It is a very cool toy and well worth the money.",imagination best yes item may little tippy find way attach temporarily wall stays fine son plays time great pretends batman superman spiderman toys uses imagination capture bad guys cool toy well worth money
neg,WORST TOY EVER!: After spending the 30 minutes of my time putting together the hundreds of pieces and placing all the tiny stickers in the correct spots- it fell apart completely! Its a totally unusable toy. The cardboard background doesnt even fit in properly and my son has never touched it due to how unstable and flimsy it is. It is too tall to stand on its own and comes with something to adhere it to the wall! Dont waste your time and money on this horrible product!,worst toy ever spending minutes time putting together hundreds pieces placing tiny stickers correct spots fell apart completely totally unusable toy cardboard background doesnt even fit properly son never touched due unstable flimsy tall stand comes something adhere wall dont waste time money horrible product
neg,"Fun, But Falls Apart: I bought this toy for my son's fourth birthday in September. I did not have problems putting the toy together and initially my son loved it. He and his friends played for hours and hours. The arms and ropes, etc. led to a lot of imaginative play. However, in my opinion the design is flawed and the quality of the toy, in general is very poor. The elevator never worked properly because, after awhile, the height of the toy causes it to sag one way or another and the elevator would get stuck. Also, the elevator was not big enough or offitted to hold the Batman figures, so when my son would put a figure in the elevator, it inevitably would fall over and jam the elevator. We've already thrown the toy out, a few months later.",fun falls apart bought toy sons fourth birthday september problems putting toy together initially son loved friends played hours hours arms ropes etc led lot imaginative play however opinion design flawed quality toy general poor elevator never worked properly awhile height toy causes sag one way another elevator would get stuck also elevator big enough offitted hold batman figures son would put figure elevator inevitably would fall jam elevator weve already thrown toy months later
neg,Batcave - get in touch with mattel: Like most of the other reviews here I bought the Batcave for my four year old and it was a disaster. I paid around 39 for it and see it's now retailing for 9. It just doesn't work. It's a pathetic toy. However I got in touch with Mattel and on the second attempt (they didn't respond first time or didn't get my e-mail) they phoned to offer me a choice of replacement toys. Hope everyone here has done this or will do it - complaining is the only way toy manufacturers will learn.,batcave get touch mattel like reviews bought batcave four year old disaster paid around see retailing doesnt work pathetic toy however got touch mattel second attempt didnt respond first time didnt get email phoned offer choice replacement toys hope everyone done complaining way toy manufacturers learn
neg,"BATMAN TOYS NEEDS BETTER QUALITY: I think MATTEL needs to fire the team who makes all the Batman toys, & hire a team of people with quality & creativity in mind. This one of many Batman toys my 6 year old son has, every 5 minutes he comes to me to put the toy back together agian. (I glued together last years modle of the car, the 'wings' always fell off!) the cave is very top heavy, with a flimsy support & backing. If you don't have a permanent wall space to stick this toy on to it will fall as soon as you walk away! Plus there are three pices to this toy that would fall off as soon as I put on that we didn't need anyway.",batman toys needs better quality think mattel needs fire team makes batman toys hire team people quality creativity mind one many batman toys year old son every minutes comes put toy back together agian glued together last years modle car wings always fell cave top heavy flimsy support backing dont permanent wall space stick toy fall soon walk away plus three pices toy would fall soon put didnt need anyway
neg,"Very Disappointed ...: Well - this was my son's #1 request from Santa Claus. Despite the reviews, he brought it to our house. As expected, it is quite flimsy. It is sad to watch my 5 yr old struggle with the elevator while trying to give batman a ride. It is so pathetic how these toy companies take advantage of children, and (their parents!) with such poor quality merchandise.",disappointed well sons request santa claus despite reviews brought house expected quite flimsy sad watch yr old struggle elevator trying give batman ride pathetic toy companies take advantage children parents poor quality merchandise
neg,Waste of money: Horrible toy for a my 4 year old son who is a batman fanatic... flimsy and not durable. Can not get the elevator to work properly always jams up. This toy won't last to long.,waste money horrible toy year old son batman fanatic flimsy durable get elevator work properly always jams toy wont last long
neg,"Worst Toy Ever = Batman Animated Batcave: Do not buy this toy. If you are given this toy as a gift, return it for store credit. This is a flimsly and poorly designed stack of platic and paper. The secret door doesn't work, the elevator doesn't slide and toys get stuck in there. The suggested 10"" batman doesn't work with the zip line, bungee or even the elevator. The add says ""Using new adhesive technology, you can set up the Batcave on just about any wall"" so they want us to glue this thing on to a wall.Please don't buy this toy.",worst toy ever batman animated batcave buy toy given toy gift return store credit flimsly poorly designed stack platic paper secret door doesnt work elevator doesnt slide toys get stuck suggested batman doesnt work zip line bungee even elevator add says using new adhesive technology set batcave wall want us glue thing wallplease dont buy toy
neg,JUNK: MY SON SAW THE NEW TV SHOW AND WANTED THE NEW BATCAVE. HE HAD THE ORIGINAL ONE BUT BOTH HIM AND I WERE IMPRESSED WITH THE SIZE. DO NOT LET THIS FOOL YOU. IT IS BUILT VERY FLIMSY. THE PARTS FALL APART EASILY. THE ELEVATOR CANNOT BE USED UNLESS YOU HAVE THE PROPER BATMAN DOLLS TO PUT IN THERE . THE CARDBOARD BACKING FALLS OFF. THE STICKERS ARE A PAIN TO PUT ON. I SPENT 2 HRS ON X-MAS EVE PUTTING TOGETHER THIS CAVE. MY SON HAS IT STUCK IN A CORNER. HE HAS MORE FUN LINING UP HIS ACTION FIGURES ON THE COUCH AND USING HIS IMIGINATION THAN THIS TOY. DO NOT GET IT. THE ORIGINAL BATCAVE IS BETTER. SMALLER BUT BETTER.,junk son saw new tv show wanted new batcave original one impressed size let fool built flimsy parts fall apart easily elevator used unless proper batman dolls put cardboard backing falls stickers pain put spent hrs xmas eve putting together cave son stuck corner fun lining action figures couch using imigination toy get original batcave better smaller better
neg,Batcave Warning!!! Caution!!!: WARNING!!! CAUTION!!! Parents do not waste your hard earned money or valuable time with this toy. I am the proud father of two boys who were so excited to receive this batcave from Santa. Boy were they disappointed with the substandard quality. This has to be the worst display of a children's toy that I have seen in awhile. I feel that Mattel has stolen from me by misrepresenting this gypsy junk as an actual toy. Please do not purchase!,batcave warning caution warning caution parents waste hard earned money valuable time toy proud father two boys excited receive batcave santa boy disappointed substandard quality worst display childrens toy seen awhile feel mattel stolen misrepresenting gypsy junk actual toy please purchase
neg,"BAT GUANA!: This thing is a major piece of junk. It doesn't stick to the wall like it claims. You have to stand to play with it (cause all the cool stuff is at the top), and the extension pieces constantly fall off. I actually screwed it to the wall, but that lasted a whole 10 minutes as it wouldn't stay screwed into the wall. Then the scenery kept falling. Save your money and buy the cool batmobile or something.",bat guana thing major piece junk doesnt stick wall like claims stand play cause cool stuff top extension pieces constantly fall actually screwed wall lasted whole minutes wouldnt stay screwed wall scenery kept falling save money buy cool batmobile something
neg,"Wrong Bruce, you idiots!: Bruce BANNER turns into THE HULK, not THE BATMAN, morons! It's BRUCE WAYNE who turns into Batman. Maybe this toy would get better reviews if product specialists spent a LITTLE more time researching the list of who transforms into whom.Hulk SMASH stupid Batcave!",wrong bruce idiots bruce banner turns hulk batman morons bruce wayne turns batman maybe toy would get better reviews product specialists spent little time researching list transforms whomhulk smash stupid batcave
neg,"Mattel + Batman = JUNK TOYS!: Just ""assembled"" the bat cave for my 5 year old. Pathetic construction and workmanship -- half of the gimmics don't work. Another pile of injection-molded plastic parts and stickers that I get to assemble -- what is this thing -- $4 of raw materials + $2 of shipping + $10 of marketing? Garbage. Shame on you Mattel, the only thing worse is the batman figures with the batarangs that take 30 minutes and a blowtorch to get out of the packaging. This batcave will collapse and die within hours of play, I'm sure of it. GARBAGE!",mattel batman junk toys assembled bat cave year old pathetic construction workmanship half gimmics dont work another pile injectionmolded plastic parts stickers get assemble thing raw materials shipping marketing garbage shame mattel thing worse batman figures batarangs take minutes blowtorch get packaging batcave collapse die within hours play im sure garbage
neg,"Fun For a Few Minutes, Until it needs fixing AGAIN!!: My son really wanted this toy and loves batman, so Grandma splurged on this expensive-for-what-you-get toy. First thing, it's a real bear to set up, and then when you do set it up it is really clumsy and pieces fall off very easily. The boys still had fun playing with it, even when the elevator constantly got jammed. They would have enjoyed it even more if they actually included at LEAST ONE character figure in the darn set. OOOPs, we did not notice until he opened the gift that the action figures used for the set were sold separately. All in all, don't waste your money.",fun minutes needs fixing son really wanted toy loves batman grandma splurged expensiveforwhatyouget toy first thing real bear set set really clumsy pieces fall easily boys still fun playing even elevator constantly got jammed would enjoyed even actually included least one character figure darn set ooops notice opened gift action figures used set sold separately dont waste money
neg,"a monumental waste of money: I bought this batcave for the grandson for Christmas because the older model was no longer available. I was leery about the height of the toy and the bad reviews, and with good reason. Every time I turn around, there's a piece of it that has to be put back on. And I didn't realize until I read the other reviews that there is an elevator. Ours has never worked. My grandson likes the toy, but is getting bored with it, since it's always falling apart and quite a few of the gadgets don't really work. Don't buy this toy!!",monumental waste money bought batcave grandson christmas older model longer available leery height toy bad reviews good reason every time turn around theres piece put back didnt realize read reviews elevator never worked grandson likes toy getting bored since always falling apart quite gadgets dont really work dont buy toy
neg,"Wish I had read the reviews before purchasing: We bought this for my 4 year old son for Christmas and I am very sorry we spent our money on it. Putting it together was not fun, but the real disappointment came when it was done and you see what it is. I think it is unrealistic to think that most people will want to or ever allow this toy to be STUCK to the wall with an adhesive (it says not to leave it stuck there for long periods of time - you must remove it from the wall after playing with it - which means this flimsy piece of plastic is now laying on the floor). After playing with it for 10 minutes, the elevator gets stuck. The top keeps falling off, everytime I turn around my son is whining that this came apart or that came apart. I assume I will be super gluing it before long. I feel ripped off as a consumer. Buyer Beware!",wish read reviews purchasing bought year old son christmas sorry spent money putting together fun real disappointment came done see think unrealistic think people want ever allow toy stuck wall adhesive says leave stuck long periods time must remove wall playing means flimsy piece plastic laying floor playing minutes elevator gets stuck top keeps falling everytime turn around son whining came apart came apart assume super gluing long feel ripped consumer buyer beware
neg,"Good Concept. VERY VERY Flimsy: I got this for my 5 year old. I loved the concept, unfortunatley I never seen such a flimsy toy. We had to super glue everything together because pieces would fall off, this is because there are no snaps to keep levels in place but rather just fits together. Would not buy this toy!!!!!!!!!!! Would not recommend this toy unless your willing to super glue all parts!",good concept flimsy got year old loved concept unfortunatley never seen flimsy toy super glue everything together pieces would fall snaps keep levels place rather fits together would buy toy would recommend toy unless willing super glue parts
